77201	43
77201	383
77201	3543
77201	453
77201	463
77201	3993
77201	1503
77201	4003
77201	4013
77201	193
77201	1263
77201	3383
77201	633
77281	153920
77281	153940
77281	153950
77281	362
77281	1523
77281	2063
77281	193
77281	913
77281	4113
77281	503
77301	153920
77301	153960
77301	362
77301	4173
77301	3833
77301	4183
77301	4193
77301	193
77371	154060
77371	154070
77371	362
77371	193
77371	4213
77371	4223
77371	633
77371	3973
77391	154030
77391	154090
77391	154100
77391	154110
77391	154120
77391	154130
77391	152150
77391	154140
77391	362
77391	13
77391	43
77391	4253
77391	4263
77391	3753
77391	4273
77391	453
77391	1993
77421	154190
77421	154200
77421	362
77421	43
77421	553
77421	403
77421	2823
77421	4253
77421	4313
77421	823
77441	154230
77441	154240
77441	154250
77441	362
77441	4363
77441	4373
77441	193
77441	4253
77441	4353
77441	3253
77451	154390
77451	154400
77451	154410
77451	154420
77451	154430
77451	154440
77451	154450
77451	154260
77451	154270
77451	154280
77451	154290
77451	154300
77451	154310
77451	154320
77451	154330
77451	154340
77451	154350
77451	154360
77451	154370
77451	154380
77451	362
77451	13
77451	1523
77451	4383
77451	43
77451	4393
77451	4403
77451	4413
77451	4423
77451	4433
77451	4443
77461	154400
77461	154410
77461	154430
77461	154460
77461	154470
77461	154480
77461	154490
77461	154500
77461	154260
77461	154270
77461	154280
77461	154290
77461	154320
77461	154330
77461	154350
77461	154360
77461	154370
77461	154380
77461	362
77461	13
77461	9483
77461	1913
77461	7633
77461	7463
77461	4423
77461	4443
77461	11403
77461	1343
77481	154230
77481	154240
77481	154250
77481	362
77481	383
77481	6123
77481	11413
77531	154630
77531	362
77531	7953
77531	2263
77531	393
77531	1943
77531	103
77531	11453
77531	11463
77571	154700
77571	154710
77571	154720
77571	154730
77571	362
77571	33
77571	193
77571	43
77571	383
77571	4253
77571	5613
77571	10593
77571	11473
77571	7003
77571	11483
77591	154700
77591	154710
77591	154740
77591	362
77591	2403
77591	553
77591	2323
77591	2353
77591	813
77591	11493
77591	4683
77601	154590
77601	154690
77601	154750
77601	154760
77601	362
77601	7583
77601	11503
77601	11513
77601	3003
77601	633
77601	3393
77621	154590
77621	154690
77621	154750
77621	154760
77621	362
77621	11513
77621	533
77621	5553
77621	553
77631	154780
77631	362
77631	193
77631	11523
77631	11533
77631	11543
77631	11553
77631	8873
77631	1123
77631	1873
77661	154590
77661	154810
77661	362
77661	13
77661	4373
77661	3843
77661	43
77661	11563
77661	613
77661	623
77701	154870
77701	154880
77701	154890
77701	154900
77701	362
77701	43
77701	9393
77701	633
77701	8413
77701	11613
77701	11623
77701	11633
77731	154940
77731	154950
77731	154960
77731	362
77731	383
77731	553
77731	1933
77731	2823
77731	11643
77731	823
77731	7923
77751	155000
77751	155010
77751	362
77751	11663
77751	43
77751	383
77751	4903
77751	11653
77841	155130
77841	155140
77841	362
77841	1033
77841	193
77841	43
77841	5903
77841	2853
77841	11783
77841	8053
77841	11793
78031	155420
78031	362
78031	1353
78031	193
78031	383
78031	1743
78031	3583
78031	9063
78031	11783
78031	633
78071	155450
78071	87540
78071	362
78071	353
78071	4523
78071	11913
78071	11923
78071	11933
78071	3823
78101	155470
78101	362
78101	353
78101	3273
78101	11513
78101	11943
78101	11953
78101	453
78101	11963
78101	11973
78141	155530
78141	155540
78141	362
78141	353
78141	12023
78141	12033
78141	3503
78141	43
78141	393
78141	403
78141	2333
78141	633
78141	11993
78141	12013
78301	155700
78301	155650
78301	362
78301	4013
78301	12213
78301	4483
78301	12203
78311	155710
78311	362
78311	12223
78311	1123
78311	6133
78311	2333
78331	155710
78331	154470
78331	362
78331	13
78331	353
78331	553
78331	12273
78331	2823
78331	12283
78331	12293
78331	12303
78331	2503
78341	155720
78341	155730
78341	155740
78341	155750
78341	362
78341	383
78341	7673
78341	6473
78341	4343
78361	155720
78361	155770
78361	155780
78361	155790
78361	362
78361	193
78361	2413
78361	6563
78361	10703
78361	2503
78361	12323
78361	12333
78361	633
78361	1343
78381	155820
78381	155830
78381	362
78381	4013
78381	353
78381	3853
78381	3133
78381	123
78381	12343
78381	803
78401	155820
78401	155830
78401	362
78401	5603
78401	123
78401	12353
78401	12363
78401	12373
78461	155920
78461	362
78461	383
78461	393
78461	12453
78461	12463
78461	1123
78461	2713
78461	1653
78481	155960
78481	155970
78481	155920
78481	362
78481	353
78481	2803
78481	2813
78481	3543
78481	1753
78481	4253
78481	12473
78481	453
78481	813
78481	3253
78481	2603
78481	193
78481	7443
78481	553
78481	2983
78481	11583
78521	156040
78521	155920
78521	362
78521	1743
78521	3003
78521	11943
78521	12503
78531	156050
78531	44730
78531	43010
78531	362
78531	193
78531	2983
78531	11073
78531	453
78531	12513
78531	12523
78551	156070
78551	156080
78551	362
78551	533
78551	193
78551	2413
78551	3573
78551	3583
78551	3213
78551	633
78551	123
78551	823
78581	155970
78581	155920
78581	362
78581	12543
78581	7443
78581	3523
78581	6473
78581	453
78581	1303
78581	4983
78581	12533
78591	156150
78591	156160
78591	362
78591	12553
78591	873
78591	3543
78591	9533
78591	6613
78591	2863
78591	4993
78621	155450
78621	87540
78621	362
78621	13
78621	10533
78621	11913
78621	1093
78621	1123
78621	4453
78621	453
78671	154400
78671	156370
78671	362
78671	12713
78671	10523
78671	43
78671	6913
78671	4283
78671	813
78671	12683
78671	12693
78671	12703
78691	156420
78691	156430
78691	156440
78691	362
78691	13
78691	12723
78691	43
78691	3923
78691	2163
78691	453
78691	11793
78721	156470
78721	362
78721	2773
78721	12733
78721	12743
78721	7263
78721	12753
78721	2163
78721	103
78721	11593
78721	453
78721	633
78821	156590
78821	156600
78821	362
78821	13
78821	43
78821	3883
78821	12963
78821	1123
78821	12973
78841	156590
78841	156630
78841	362
78841	12383
78841	9353
78841	2823
78841	603
78841	453
78841	12983
78841	633
78841	12993
78841	13003
78871	156660
78871	156670
78871	156680
78871	362
78871	13043
78871	13053
78871	13063
78871	103
78981	156840
78981	156850
78981	156860
78981	156870
78981	362
78981	13163
78981	13173
79061	156960
79061	362
79061	13233
79061	193
79061	2803
79061	1743
79061	633
79071	156630
79071	156900
79071	362
79071	193
79071	383
79071	6563
79071	2833
79071	443
79071	3023
79071	633
79121	157000
79121	362
79121	4193
79121	553
79121	13283
79121	13293
79121	13303
79121	1123
79121	13313
79121	13323
79121	12133
79121	4653
79121	5343
79131	156980
79131	157010
79131	362
79131	13243
79131	5253
79131	453
79131	13333
79141	157000
79141	362
79141	43
79141	7083
79141	13343
79141	11623
79141	12163
79141	1343
79151	156980
79151	157020
79151	157030
79151	157040
79151	362
79151	3683
79151	2603
79151	383
79151	8343
79151	1933
79151	1953
79151	5783
79151	633
79151	813
79151	653
79161	157050
79161	157060
79161	157070
79161	362
79161	11333
79161	193
79161	2623
79161	12433
79161	9533
79161	453
79161	13353
79161	13363
79171	156980
79171	157080
79171	157090
79171	157100
79171	362
79171	13
79171	43
79171	9533
79171	13363
79171	13373
79201	157130
79201	362
79201	13
79201	9293
79201	13403
79201	8813
79201	13413
79201	3883
79201	933
79201	3223
79201	7733
79231	157170
79231	157180
79231	362
79231	353
79231	13453
79231	13463
79231	6833
79231	5343
79261	157230
79261	157240
79261	362
79261	13543
79261	13553
79261	13563
79261	11783
79261	13503
79261	813
79261	13513
79261	823
79261	13523
79261	13533
79271	157250
79271	362
79271	13573
79271	2163
79271	453
79301	32780
79301	157280
79301	157290
79301	362
79301	13
79301	193
79301	3853
79301	43
79301	13593
79301	2813
79301	11233
79301	1123
79301	783
79301	3383
79301	123
79301	3393
79321	157310
79321	157320
79321	362
79321	4023
79321	43
79321	383
79321	13603
79321	4583
79321	11753
79321	123
79321	1483
79321	11653
79371	157380
79371	157370
79371	362
79371	3103
79371	4183
79371	11523
79371	43
79371	13633
79371	1273
79371	13643
79371	13653
79371	2893
79371	1503
79471	154680
79471	362
79471	43
79471	13743
79471	13753
79471	13763
79471	603
79471	443
79471	1343
79491	154680
79491	362
79491	193
79491	2803
79491	9343
79491	5423
79491	13773
79491	453
79491	633
79501	157490
79501	152900
79501	362
79501	13
79501	1743
79501	1093
79501	13783
79501	13793
79501	1123
79501	3583
79501	103
79501	453
79501	513
79501	193
79501	563
79501	4793
79501	633
79511	157500
79511	154680
79511	362
79511	1213
79511	43
79511	13093
79511	9343
79511	9353
79511	603
79511	13803
79511	13813
79511	633
79551	154680
79551	157570
79551	362
79551	193
79551	3543
79551	9533
79551	1753
79551	1263
79551	103
79551	10073
79551	813
79551	13853
79591	154680
79591	157630
79591	362
79591	11513
79591	13743
79591	9343
79591	1483
79601	151520
79601	157640
79601	362
79601	13893
79601	13903
79601	13913
79601	1213
79601	11723
79601	103
79601	633
79601	13193
79601	483
79601	13203
79651	157730
79651	154680
79651	44730
79651	362
79651	353
79651	7443
79651	13963
79651	13973
79651	13983
79651	13993
79651	14003
79651	14013
79651	1293
79661	157740
79661	362
79661	7043
79661	43
79661	403
79661	1433
79661	2163
79661	14023
79661	633
79681	157740
79681	157770
79681	157780
79681	157790
79681	362
79681	1213
79681	43
79681	383
79681	1753
79681	593
79681	14063
79701	157740
79701	152100
79701	157800
79701	362
79701	1523
79701	1213
79701	43
79701	5243
79701	2883
79701	823
79751	157850
79751	157860
79751	157360
79751	362
79751	353
79751	14133
79751	14143
79751	3583
79751	453
79751	823
79751	163
79751	173
79751	11853
79751	193
79751	3303
79751	12623
79751	633
79761	157870
79761	22900
79761	362
79761	7953
79761	913
79761	14153
79761	14163
79761	103
79761	11453
79761	7363
79761	2563
79771	70460
79771	157040
79771	157880
79771	362
79771	13
79771	11023
79771	14173
79771	14183
79771	453
79771	14193
79771	813
79771	13913
79771	533
79771	7453
79771	7813
79771	9533
79771	5783
79771	613
79801	157910
79801	157920
79801	362
79801	353
79801	14243
79801	14253
79801	1923
79801	453
79801	14233
79811	157930
79811	157940
79811	362
79811	13
79811	533
79811	193
79811	14263
79811	43
79811	14273
79811	9533
79811	3923
79811	2203
79821	157910
79821	157950
79821	157960
79821	362
79821	9983
79821	9063
79871	158060
79871	362
79871	14303
79871	3943
79871	633
79871	7733
79941	158160
79941	362
79941	13
79941	10333
79941	43
79941	393
79941	403
79961	158160
79961	158230
79961	362
79961	353
79961	393
79961	403
79961	14353
79981	158160
79981	158230
79981	362
79981	13
79981	353
79981	43
79981	383
79981	413
79981	433
79981	14383
79981	14393
79981	14403
80001	154100
80001	158160
80001	158230
80001	362
80001	14423
80001	14433
80001	423
80001	453
80001	14413
80021	158290
80021	158280
80021	362
80021	1353
80021	383
80021	4583
80021	73
80021	103
80021	4803
80051	158360
80051	362
80051	13
80051	43
80051	14463
80051	14473
80051	3543
80051	8033
80051	4313
80051	12163
80051	8433
80051	823
80051	4713
80051	533
80051	2323
80051	5123
80051	633
80081	158390
80081	157520
80081	362
80081	1753
80081	14493
80081	14503
80081	453
80081	13653
80081	8943
80101	158390
80101	158410
80101	158420
80101	157520
80101	362
80101	11073
80101	14003
80101	4983
80121	107370
80121	49270
80121	157520
80121	362
80121	43
80121	393
80121	5243
80121	1753
80121	3923
80121	1143
80121	2043
80141	157520
80141	152010
80141	362
80141	353
80141	11543
80141	12063
80141	5603
80141	1773
80141	8873
80141	14533
80141	123
80141	14543
80191	158450
80191	158460
80191	362
80191	193
80191	393
80191	403
80191	5293
80211	158480
80211	362
80211	13713
80211	1193
80211	2813
80211	613
80211	623
80211	813
80301	158630
80301	158620
80301	362
80301	353
80301	11163
80301	11173
80301	5223
80301	14623
80301	553
80301	2983
80301	14633
80301	14503
80301	103
80301	453
80301	5853
80311	158640
80311	158650
80311	158660
80311	158670
80311	158680
80311	158690
80311	158000
80311	158700
80311	158710
80311	158010
80311	158720
80311	362
80311	193
80311	1743
80311	3583
80311	453
80311	633
80311	123
80311	1143
80311	6983
80321	157740
80321	158730
80321	158520
80321	362
80321	43
80321	14643
80321	14653
80321	1423
80321	10773
80321	1143
80321	11623
80321	12163
80321	6343
80321	6853
80351	158660
80351	158000
80351	158010
80351	362
80351	353
80351	393
80351	4233
80351	2503
80351	14693
80351	2713
80351	1483
80351	1653
80351	6343
80411	49270
80411	158830
80411	158840
80411	362
80411	1903
80411	1233
80411	12063
80411	1123
80411	14703
80411	14713
80461	153100
80461	158960
80461	158970
80461	362
80461	353
80461	14783
80461	14793
80461	14803
80461	14813
80461	453
80461	783
80461	12173
80461	7383
80481	159010
80481	154680
80481	362
80481	193
80481	873
80481	8813
80481	14833
80481	4583
80481	14843
80491	159010
80491	154680
80491	362
80491	10823
80491	14853
80491	14863
80491	14873
80491	453
80491	7683
80521	159030
80521	362
80521	1403
80521	1103
80521	6793
80521	14883
80521	453
80521	14893
80521	11623
80541	159040
80541	362
80541	73
80541	2833
80541	1123
80541	453
80541	14903
80541	14913
80541	13203
80541	14923
80541	14933
80541	14943
80541	14953
80541	14963
80541	4793
80541	633
80551	159040
80551	362
80551	353
80551	14973
80551	2803
80551	1743
80551	2833
80551	3003
80561	159040
80561	159050
80561	55770
80561	362
80561	11203
80561	14983
80561	1343
80581	159070
80581	159080
80581	159090
80581	159100
80581	362
80581	8483
80581	193
80581	13253
80581	15003
80581	1753
80581	783
80581	4983
80581	6663
80651	159210
80651	362
80651	1523
80651	10333
80651	4383
80651	7633
80651	5123
80651	453
80651	2353
80651	15063
80651	15073
80651	1343
80711	159290
80711	362
80711	173
80711	193
80711	15143
80711	15153
80711	14133
80711	633
80711	15083
80781	159450
80781	159460
80781	362
80781	2273
80781	1743
80781	3003
80781	1103
80781	1763
80781	1773
80781	15243
80811	159490
80811	159500
80811	159510
80811	362
80811	13
80811	43
80811	12473
80811	453
80811	10423
80811	123
80811	3993
80811	15313
80811	213
80811	2983
80811	4433
80811	633
80811	9923
80821	159530
80821	158440
80821	159520
80821	362
80821	173
80821	4183
80821	15323
80821	33
80821	193
80821	15333
80821	15343
80821	2463
80821	453
80821	633
80841	155940
80841	159540
80841	159550
80841	159560
80841	362
80841	353
80841	11663
80841	193
80841	15353
80841	15363
80841	1753
80841	15373
80841	1163
80901	151570
80901	159710
80901	159720
80901	159730
80901	362
80901	4053
80901	123
80901	9603
80901	15453
80931	156860
80931	362
80931	15473
80931	15483
80931	15493
80931	15503
80931	2813
80931	603
80931	633
80941	152220
80941	152240
80941	159780
80941	159790
80941	159800
80941	362
80941	15513
80941	15523
80941	15533
80941	313
80941	8763
80941	8943
80971	159870
80971	159840
80971	159860
80971	362
80971	3843
80971	213
80971	5563
80971	5233
80971	10193
80971	913
80971	103
80971	123
80971	13493
81031	159970
81031	362
81031	353
81031	263
81031	4793
81031	453
81031	15583
81031	123
81031	15593
81211	160260
81211	362
81211	13
81211	15713
81211	2853
81211	2713
81211	673
81221	160260
81221	362
81221	193
81221	15723
81221	12123
81221	13363
81221	493
81231	160260
81231	362
81231	1353
81231	43
81231	1753
81231	15733
81231	1143
81231	823
81291	160300
81291	157060
81291	42040
81291	362
81291	7443
81291	43
81291	1743
81291	15743
81291	15753
81291	15763
81291	6803
81291	3383
81291	633
81311	152060
81311	157060
81311	362
81311	13
81311	43
81311	1743
81311	453
81311	15773
81311	3393
81311	15783
81311	13363
81371	160380
81371	160390
81371	362
81371	15873
81371	2503
81371	1123
81371	2323
81371	2353
81401	152040
81401	152050
81401	128910
81401	152060
81401	128310
81401	362
81401	8133
81401	193
81401	15883
81401	563
81401	433
81401	443
81401	3773
81421	160410
81421	362
81421	13
81421	353
81421	43
81421	15913
81421	15923
81421	15933
81421	15943
81421	15953
81421	453
81421	1143
81421	823
81421	13563
81421	12643
81421	15413
81421	1343
81501	160480
81501	362
81501	353
81501	16033
81501	11683
81501	3303
81501	11743
81501	2333
81501	2353
81501	823
81511	160480
81511	362
81511	16043
81511	16053
81511	2833
81511	1103
81511	4283
81511	293
81551	160500
81551	155300
81551	362
81551	2393
81551	3683
81551	393
81551	143
81571	160530
81571	362
81571	553
81571	16123
81571	16133
81571	123
81571	16143
81581	160530
81581	362
81581	1353
81581	33
81581	193
81581	383
81581	12743
81581	553
81581	393
81581	2823
81581	2503
81581	633
81581	1143
81581	12013
81591	158290
81591	160530
81591	362
81591	553
81591	2823
81591	633
81591	11623
81591	16153
81591	16163
81591	6343
81591	16173
81611	160560
81611	160550
81611	362
81611	16183
81611	16193
81611	193
81611	16203
81611	16213
81611	1243
81611	9053
81611	2363
81621	160570
81621	362
81621	193
81621	16223
81621	1093
81621	1803
81621	123
81621	13343
81701	157400
81701	160660
81701	160670
81701	362
81701	353
81701	873
81701	16293
81701	16303
81701	3223
81701	3233
81701	3253
81741	160740
81741	362
81741	443
81741	16313
81741	16323
81881	160920
81881	154810
81881	362
81881	16403
81881	533
81881	3523
81881	4283
81881	143
81881	5343
81881	2043
82021	161150
82021	161160
82021	362
82021	353
82021	193
82021	8813
82021	383
82021	16623
82021	9683
82021	1933
82021	5253
82021	12133
82051	161220
82051	362
82051	13
82051	43
82051	16653
82051	593
82051	11123
82051	983
82051	9923
82051	2033
82061	161220
82061	362
82061	43
82061	16663
82061	16673
82061	16683
82061	633
82061	133
82091	161220
82091	161230
82091	362
82091	843
82091	193
82091	5553
82091	7253
82091	913
82091	3023
82091	16693
82091	16703
82101	161220
82101	161240
82101	362
82101	1213
82101	43
82101	1103
82101	4283
82101	633
82101	7383
82111	161250
82111	161220
82111	362
82111	12383
82111	193
82111	11753
82111	12653
82111	633
82111	16713
82111	4833
82111	153
82121	161260
82121	161270
82121	161280
82121	161220
82121	362
82121	193
82121	43
82121	7513
82121	15053
82121	2013
82121	16723
82131	158410
82131	161220
82131	362
82131	193
82131	383
82131	6443
82131	13803
82131	153
82131	7383
82141	161290
82141	161220
82141	362
82141	1193
82141	193
82141	13803
82141	16733
82141	16743
82201	161420
82201	362
82201	353
82201	16813
82201	13253
82201	12433
82201	1933
82201	5253
82201	453
82241	161490
82241	48020
82241	362
82241	4193
82241	383
82241	16863
82241	16873
82241	8893
82261	161510
82261	161520
82261	161530
82261	362
82261	2393
82261	4033
82261	4193
82261	193
82261	43
82261	573
82261	7843
82261	453
82261	16923
82261	16933
82261	3403
82311	161590
82311	362
82311	16983
82311	16993
82311	193
82311	1213
82311	43
82311	2283
82311	14883
82311	633
82321	161600
82321	362
82321	17003
82321	193
82321	17013
82321	2803
82321	8923
82321	823
82351	161630
82351	362
82351	13
82351	353
82351	3833
82351	1523
82351	373
82351	1723
82351	17043
82351	17053
82351	17063
82351	1123
82351	653
82381	161700
82381	161710
82381	362
82381	13
82381	193
82381	3883
82381	4583
82381	17073
82381	17083
82381	453
82381	633
82381	17093
82381	10083
82381	2893
82381	4833
82481	161020
82481	161860
82481	362
82481	7243
82481	2453
82481	6573
82481	11053
82481	9353
82481	1123
82481	453
82481	823
82481	17183
82481	193
82481	11533
82481	6443
82481	9243
82481	3433
82511	161890
82511	362
82511	13
82511	3853
82511	17193
82511	2663
82511	15363
82511	2823
82511	103
82511	123
82521	161900
82521	161890
82521	362
82521	17203
82521	14643
82521	15363
82521	1753
82521	16283
82531	161910
82531	362
82531	3843
82531	17213
82531	17223
82531	2993
82531	633
82531	15973
82531	3433
82531	4003
82541	161910
82541	151820
82541	362
82541	3443
82541	43
82541	553
82541	1243
82541	11753
82541	773
82541	453
82541	633
82541	123
82541	5313
82541	133
82541	3433
82571	161980
82571	160480
82571	362
82571	353
82571	4713
82571	193
82571	1213
82571	383
82571	2283
82571	17233
82571	17243
82571	1103
82571	9053
82571	633
82571	11993
82581	161990
82581	162000
82581	362
82581	7233
82581	43
82581	553
82581	4233
82581	17253
82581	17263
82581	633
82581	8093
82581	673
82661	162170
82661	362
82661	13
82661	353
82661	2393
82661	2413
82661	12413
82661	43
82661	17383
82661	393
82661	4253
82661	3583
82671	162170
82671	362
82671	263
82671	613
82671	623
82741	159730
82741	162240
82741	362
82741	3673
82741	353
82741	10833
82741	2983
82741	613
82741	2163
82761	162260
82761	362
82761	843
82761	553
82761	17393
82761	17403
82761	2823
82761	17413
82761	113
82761	633
82761	3073
82791	162310
82791	162300
82791	362
82791	353
82791	9853
82791	17433
82791	17443
82791	1143
82791	14213
82891	50490
82891	362
82891	353
82891	12903
82891	103
82891	5293
82891	8713
82891	453
82891	17513
82891	17523
82891	17533
82891	17543
83011	162440
83011	162450
83011	162460
83011	162470
83011	162480
83011	362
83011	8293
83011	1933
83011	453
83011	17703
83091	156120
83091	362
83091	13
83091	17753
83091	6713
83091	43
83091	2803
83091	3803
83091	17743
83141	162690
83141	162700
83141	362
83141	17803
83141	17813
83141	17823
83141	17833
83141	17843
83141	17853
83141	823
83151	162710
83151	162690
83151	362
83151	1713
83151	1743
83151	3003
83151	17863
83151	17873
83151	4663
83171	162720
83171	157770
83171	362
83171	13
83171	353
83171	43
83171	11723
83171	2993
83171	783
83171	633
83171	17883
83171	17893
83171	17903
83171	10813
83221	44720
83221	362
83221	16983
83221	17933
83221	43
83221	4253
83221	4353
83231	44720
83231	362
83231	2233
83231	17943
83231	17953
83231	17963
83231	17973
83231	7673
83231	813
83241	155310
83241	44720
83241	127290
83241	362
83241	193
83241	17953
83241	7253
83241	17983
83241	17993
83241	7673
83251	162770
83251	44720
83251	44730
83251	362
83251	9683
83251	18003
83251	2493
83251	103
83251	14013
83251	1293
83281	44720
83281	44730
83281	362
83281	353
83281	7673
83281	8723
83281	453
83281	3253
83281	4373
83281	1903
83281	18013
83281	18023
83281	18033
83281	18043
83281	18053
83281	18063
83281	18073
83281	3093
83291	44720
83291	44730
83291	362
83291	353
83291	18093
83291	18103
83291	18113
83291	103
83291	18083
83301	44720
83301	44730
83301	362
83301	16983
83301	193
83301	18123
83301	18133
83301	5083
83301	63
83301	453
83301	7683
83301	4813
83301	633
83301	7353
83311	44720
83311	44730
83311	362
83311	43
83311	553
83311	18143
83311	18153
83311	18163
83311	18173
83311	1603
83311	4793
83311	6813
83311	15973
83321	162780
83321	44720
83321	44730
83321	362
83321	5873
83321	103
83321	18183
83321	14013
83321	18193
83321	1293
83321	18203
83331	160390
83331	162790
83331	362
83331	2393
83331	1193
83331	553
83331	7083
83331	3583
83331	633
83331	123
83351	70410
83351	162830
83351	162840
83351	362
83351	5193
83351	7233
83351	193
83351	43
83351	1073
83351	12443
83351	5803
83351	453
83351	18223
83351	3793
83351	1333
83431	163000
83431	163010
83431	362
83431	1353
83431	3443
83431	18273
83431	18283
83431	383
83431	7973
83431	633
83431	813
83431	2383
83441	163000
83441	163020
83441	163030
83441	362
83441	353
83441	18273
83441	18293
83441	18303
83441	18313
83441	18323
83441	453
83441	17883
83451	163040
83451	163000
83451	163020
83451	362
83451	18273
83451	18283
83451	2643
83451	3583
83451	633
83451	5173
83461	163050
83461	160630
83461	163000
83461	362
83461	2393
83461	9673
83461	3523
83461	18333
83461	18343
83461	4613
83461	4803
83461	453
83461	823
83501	155400
83501	163110
83501	163120
83501	163130
83501	362
83501	193
83501	393
83501	12433
83501	18353
83501	18363
83501	453
83501	3783
83501	793
83501	3793
83511	155400
83511	163110
83511	163140
83511	163150
83511	163160
83511	362
83511	18373
83511	2883
83511	1343
83621	163380
83621	163390
83621	362
83621	13
83621	353
83621	93
83621	1123
83621	15283
83621	18423
83621	493
83621	7573
83621	18433
83631	155430
83631	163380
83631	362
83631	13
83631	7223
83631	3443
83631	43
83631	553
83631	2983
83631	93
83631	1123
83631	493
83631	7573
83631	18433
83651	163380
83651	163430
83651	362
83651	18443
83651	1743
83651	2823
83651	3003
83651	4953
83651	2853
83651	633
83671	161300
83671	163380
83671	162180
83671	362
83671	18453
83671	18463
83671	533
83671	18473
83671	7083
83671	913
83671	2853
